Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA5,MA10,MA20,MA50,MA200,EMA5,EMA10,EMA20,EMA50,EMA200,BB_Upper,BB_Middle,BB_Lower,RSI,MACD,MACD_Signal,MACD_Hist,%K,%D,ATR,OBV,Return,Volatility_21
2004-07-01 00:00:00+07:00,114.88665599554356,114.88665599554356,111.69535999566736,113.29100799560548,203090000,22.5,0.0,105.50425872802734,102.88100509643554,,,,106.68097953976337,104.30711648688153,102.54963985516592,101.0675686020478,100.08157275863162,,,,79.56660437059384,1.748952963006431,0.7182886519385563,1.0306643110678748,90.38461329258831,96.79487109752944,2.5895123485286766,1219860000,0.07575750770308765,
2004-07-02 00:00:00+07:00,113.29100969102647,114.88665771484376,113.29100969102647,114.88665771484376,490800000,0.0,0.0,107.98070220947265,104.4000617980957,,,,109.4162055981235,106.2306694374201,103.72459393704,101.6094936652947,100.22888703680289,,,,86.5030341919516,2.505004369044471,1.0756317953597394,1.4293725736847316,100.0,96.79487109752944,2.5028915725421927,1710660000,0.014084522218216877,
2004-07-05 00:00:00+07:00,114.88665771484376,114.88665771484376,114.88665771484376,114.88665771484376,0,0.0,0.0,110.457145690918,105.91911849975585,103.22885246276856,,,111.23968963703027,107.80448548786076,104.78764763016417,102.13016676527702,100.374735501261,113.2970753510702,103.22885246276856,93.16062957446691,84.39711862811839,3.068805278401399,1.4742664919680712,1.5945387864333278,100.0,96.79487109752944,2.201997912148012,1710660000,0.0,
2004-07-06 00:00:00+07:00,116.4823329671224,119.6736297607422,114.8866845703125,119.6736297607422,826610000,0.0,0.0,113.61014556884768,107.91687240600587,104.22772941589355,,,114.05100301160093,109.96251171929374,106.20536021402874,102.81814570627566,100.56676429986281,116.53518093674349,104.22772941589355,91.92027789504361,93.4329239072685,3.857424213571491,1.9508980362887551,1.906526177282736,100.0,100.0,2.343326791913113,2537270000,0.04166691016271029,
2004-07-07 00:00:00+07:00,118.0779813639323,121.26927815755208,116.4823329671224,119.6736297607422,382570000,0.0,0.0,116.48231658935549,109.77421112060547,105.15639877319336,,,115.92521192798137,111.72816954501164,107.48805255181098,103.47914508096062,100.75688236415017,119.15673412424256,105.15639877319336,91.15606342214416,100.0,4.431328801370611,2.4469841893051263,1.984344612065485,93.05556185305105,97.68518728435033,2.4846570049417744,2537270000,0.0,0.02040461532391891
2004-07-08 00:00:00+07:00,119.6736297607422,121.26927815755208,118.0779813639323,119.6736297607422,284740000,0.0,0.0,117.75884094238282,111.63154983520508,106.08506813049317,,,117.17468453890166,113.17279867514446,108.64858371456634,104.1142229115403,100.94510870640482,121.35866874334364,106.08506813049317,90.8114675176427,100.0,4.830469674416989,2.923681286327499,1.90678838808949,93.05556185305105,95.3703745687007,2.612308897948579,2537270000,0.0,0.02045803017675698
2004-07-09 00:00:00+07:00,118.07796779431794,121.2692642211914,118.07796779431794,121.2692642211914,381140000,0.0,0.0,119.03536224365234,113.5080322265625,107.09351921081543,,,118.53954443299826,114.64488331988028,109.85055328662587,104.78696962956583,101.14733910953704,123.595292725418,107.09351921081543,90.59174569621285,100.0,5.215425874652496,3.3820302039924988,1.8333956706599972,99.99993539967613,95.37035303525941,2.7399607647592177,2918410000,0.013333216880270893,0.020395779913237936
2004-07-12 00:00:00+07:00,121.2692642211914,124.46056064806486,119.67361600775467,121.2692642211914,478410000,0.0,0.0,120.31188354492187,115.38451461791992,108.17217788696288,,,119.44945102906264,115.84931621102774,110.9380495661083,105.43333412335507,101.34755726985202,125.44049521310362,108.17217788696288,90.90386056082215,100.0,5.4575946825332835,3.797143099700656,1.6604515828326276,87.11341652652008,93.38963792641574,2.9815875039581923,2918410000,0.0,0.020395779913237936
2004-07-13 00:00:00+07:00,121.26929582868304,122.8649444580078,119.67364719935826,122.8649444580078,133420000,0.0,0.0,120.950146484375,117.28014602661133,109.19020309448243,,,120.58794883871103,117.12488498320593,112.07394431771777,106.11692668549831,101.56166062495805,127.42522927657363,109.19020309448243,90.95517691239122,100.0,5.712423998966159,4.180199279553757,1.532224719412402,93.5568375749566,93.55672983371761,3.109239448410594,3051830000,0.013158158805234521,0.0197283942895652
2004-07-14 00:00:00+07:00,121.26927815755208,121.26927815755208,118.0779813639323,119.6736297607422,243420000,0.0,0.0,120.950146484375,118.71623153686524,110.11887245178222,,,120.28317581272142,117.58829312457615,112.79772388372011,106.64856210021377,101.74187922332406,128.5102782990896,110.11887245178222,91.72746660447484,87.21224321965381,5.5923999377118605,4.462639411185378,1.129760526526482,79.50825639372269,86.72617016506645,3.35086752396485,2808410000,-0.02597416790723661,0.020770227221121554
2004-07-15 00:00:00+07:00,118.0779813639323,119.6736297607422,116.4823329671224,119.6736297607422,134890000,0.0,0.0,120.950146484375,119.35449371337893,111.11774940490724,,,120.07999379539501,117.96744524024271,113.45257206248412,107.15934906729332,101.92030460180584,129.29443775676853,111.11774940490724,92.94106105304594,86.44981639036686,5.434632938863473,4.657038116720997,0.7775948221424756,79.50825639372269,84.19111678746732,3.478517459732614,2808410000,0.0,0.020277075926610443
2004-07-16 00:00:00+07:00,118.07796779431794,121.2692642211914,118.07796779431794,121.2692642211914,140620000,0.0,0.0,120.950146484375,119.99275436401369,112.19640808105471,,,120.47641727066049,118.56777596405155,114.19701893474196,107.71267907332854,102.11283156319277,130.0772468227411,112.19640808105471,94.31556933936834,87.30959092292265,5.37638025639572,4.800906544655942,0.5754737117397779,85.46512106565322,81.49387795103286,3.6061693177112297,2949030000,0.013333216880270893,0.019651254695729814
2004-07-19 00:00:00+07:00,119.67361600775467,121.2692642211914,119.67361600775467,121.2692642211914,43940000,0.0,0.0,120.950146484375,120.63101501464845,113.27506675720217,,,120.74069958750414,119.05895564716789,114.87056610488,108.24430986344082,102.30344283342163,130.57416661258208,113.27506675720217,95.97596690182226,86.55907292782288,5.269471399688555,4.894619515662465,0.37485188402609015,85.46512106565322,83.47949950834305,3.6198448998512416,2949030000,0.0,0.019651254695729814
2004-07-20 00:00:00+07:00,119.67361600775467,121.2692642211914,119.67361600775467,121.2692642211914,168890000,0.0,0.0,120.63101043701172,120.79057846069338,114.35372543334964,,,120.91688779873324,119.46082993335398,115.47996592548108,108.75509238727417,102.49215747409596,130.75480419486186,114.35372543334964,97.95264667183741,85.71423204588208,5.125659943297606,4.940827601189493,0.1848323421081126,75.0000292688382,81.97675713338155,3.5332240109858595,2949030000,0.0,0.019651254695729814
2004-07-21 00:00:00+07:00,119.67361600775467,121.2692642211914,119.67361600775467,121.2692642211914,162420000,0.0,0.0,120.95013732910157,120.95014190673831,115.3621765136719,,,121.0343466062193,119.78963616750622,116.03132766792969,109.24584422389839,102.67899435715165,130.78299958438322,115.3621765136719,99.94135344296058,77.77773055447837,4.954575070703015,4.9435770950921984,0.010997975610816724,71.42860586653677,77.29791873367607,2.963350216421309,2949030000,0.0,0.019651254695729814
2004-07-22 00:00:00+07:00,119.67361600775467,121.2692642211914,119.67361600775467,121.2692642211914,61730000,0.0,0.0,121.2692642211914,121.10970535278321,116.37062759399416,,,121.11265247787668,120.05865944999442,116.53017876824033,109.7173508904589,102.86397216674409,130.4434452138284,116.37062759399416,102.29780997415993,74.99995517477365,4.7640718221379785,4.907676040501355,-0.1436042183633761,66.66671420074913,71.03178311204137,2.9633501088640557,2949030000,0.0,0.019728945408226804
2004-07-23 00:00:00+07:00,119.67361600775467,121.2692642211914,119.67361600775467,121.2692642211914,15670000,0.0,0.0,121.2692642211914,121.10970535278321,117.30886878967287,,,121.16485639231493,120.27876940839386,116.98152023994996,110.17036709950725,103.04710940111671,129.91487813346032,117.30886878967287,104.70285944588541,74.99995517477365,4.560525723437308,4.838245977088546,-0.2777202536512373,66.66662069828394,68.25398025518994,3.0773249812523935,2949030000,0.0,0.019728945408226804
2004-07-26 00:00:00+07:00,119.6736297607422,119.6736297607422,116.4823329671224,119.6736297607422,517650000,0.0,0.0,120.95013732910157,120.95014190673828,118.16732826232912,,,120.66778084845737,120.16874401791173,117.23791162288255,110.5430440666145,103.21254741464533,128.69560025960035,118.16732826232912,107.63905626505787,50.0,4.221793401702229,4.714955462011282,-0.49316206030905363,40.00007171069874,57.77780220324393,3.0773220675502913,2431380000,-0.013157781328159257,0.020261185530656603
2004-07-27 00:00:00+07:00,118.0779813639323,119.6736297607422,116.4823329671224,119.6736297607422,254000000,0.0,0.0,120.63101043701172,120.63101043701174,118.95557823181154,,,120.33639715255231,120.0787232438809,117.46988477886919,110.90110625069794,103.37633927878561,127.07369503175605,118.95557823181154,110.83746143186704,50.0,3.908293224824874,4.553623014574001,-0.6453297897491268,40.00007171069874,48.88892137322714,2.9633471820638713,2431380000,0.0,0.020261185530656603
2004-07-28 00:00:00+07:00,119.6736297607422,119.6736297607422,118.0779813639323,119.6736297607422,172520000,0.0,0.0,120.31188354492187,120.63101043701172,119.6736209869385,,,120.11547468861562,120.00506988331023,117.67976525333329,111.2451267805036,103.53850137313344,124.63920671016025,119.6736209869385,114.70803526371675,50.0,3.6181344739970456,4.36652530645861,-0.7483908324615642,40.00007171069874,40.00007171069874,2.8493722965774517,2431380000,0.0,0.020275228692247738
2004-07-29 00:00:00+07:00,119.6736297607422,119.6736297607422,118.0779813639323,119.6736297607422,57950000,0.0,0.0,119.99275665283206,120.63101043701172,119.99275207519534,,,119.96819304599114,119.9448080428433,117.86965711118175,111.57565630914041,103.69904991430369,123.94899446712968,119.99275207519534,116.036509683261,40.00011475270315,3.349569817661873,4.163134208699263,-0.8135643910373895,40.00007171069874,40.00007171069874,2.7353974372871974,2431380000,0.0,0.02027057698439356
2004-07-30 00:00:00+07:00,119.6736297607422,119.6736297607422,118.0779813639323,119.6736297607422,224110000,0.0,0.0,119.6736297607422,120.4714469909668,120.23210067749025,,,119.8700052842415,119.89550290064311,118.04146403018751,111.89322389547775,103.85800095755184,123.38538435341701,120.23210067749025,117.0788170015635,40.00011475270315,3.1009841773119575,3.950704202421802,-0.8497200251098445,49.999859746705376,43.33333438936762,2.507447705608606,2431380000,0.0,0.012568343440396037
2004-08-02 00:00:00+07:00,118.07797241210938,119.6736206879487,118.07797241210938,118.07797241210938,27010000,0.0,0.0,119.35449829101564,120.15231781005859,120.39166641235354,,,119.27266099353079,119.56504281181878,118.04494101894197,112.13576305299271,103.99949321083102,122.58195473084504,120.39166641235354,118.20137809386205,19.999827870451398,2.7435955916504327,3.709282480267528,-0.9656868886170953,33.333146328415495,41.111025928606544,2.393473426321698,2404370000,-0.013333408135300595,0.012748063398556043
2004-08-03 00:00:00+07:00,118.0779813639323,121.26927815755208,118.0779813639323,119.6736297607422,326000000,0.0,0.0,119.35449829101563,119.99275436401368,120.39166641235354,,,119.40631724926794,119.58478589344122,118.20005423244676,112.43136566898289,104.15545476854159,122.58195473084504,120.39166641235354,118.20137809386205,50.0,2.559613148169518,3.479348613847926,-0.919735465678408,66.66666666666697,49.99989091392928,2.2794979014193553,2730370000,0.013513590350821225,0.01301312141661097
2004-08-04 00:00:00+07:00,119.67361600775467,121.2692642211914,119.67361600775467,121.2692642211914,254660000,0.0,0.0,119.67362518310547,119.99275436401368,120.471448135376,,,120.02729957324244,119.89105468030488,118.49235994566054,112.77794992593225,104.32574142976199,122.66784579257086,120.471448135376,118.27505047818113,59.99994262331915,2.513585057977636,3.2861959026738683,-0.7726108446962323,99.99970886734401,66.6665072874755,2.1655230028348504,2985030000,0.013333216880270893,0.009759694121066247
2004-08-05 00:00:00+07:00,119.67361600775467,121.2692642211914,119.67361600775467,121.2692642211914,133330000,0.0,0.0,119.99275207519531,119.99275436401368,120.55122985839844,,,120.44128778922544,120.14163823319333,118.75682701952063,113.1109426433934,104.49433369634339,122.74151782585538,120.55122985839844,118.3609418909415,50.0,2.4488783199871165,3.118732386136518,-0.6698540661494015,99.99970886734401,88.88869480045167,2.0515481304465126,2985030000,0.0,0.009759694121066247
2004-08-06 00:00:00+07:00,119.6736297607422,121.26927815755208,119.6736297607422,119.6736297607422,126340000,0.0,0.0,119.99275207519531,119.83319091796875,120.47144813537598,,,120.18540177973102,120.05654578365676,118.84414156630363,113.36830292250512,104.64537146812846,122.66784579257084,120.47144813537598,118.27505047818111,40.00005737668085,2.242987633035767,2.9435834355163677,-0.7005958024806005,66.66666666666697,88.88869480045167,2.0515481435445944,2858690000,-0.013157781328159257,0.010216940706796598
2004-08-09 00:00:00+07:00,118.0779864167514,118.0779864167514,114.88668948656893,116.48233795166016,364660000,0.0,0.0,119.67362518310547,119.51406173706054,120.23210182189942,,,118.95104717037408,119.40668981420282,118.61920788871853,113.4904219432563,104.76315222915864,123.02478131511077,120.23210182189942,117.43942232868807,28.571457845233297,1.8015401683689163,2.7151747820868772,-0.913634613717961,25.000020326320694,63.88879862011057,2.2794975764543475,2494030000,-0.026666625015571488,0.011289054990135005
2004-08-10 00:00:00+07:00,116.48233795166016,116.48233795166016,116.48233795166016,116.48233795166016,108000000,0.0,0.0,119.03536682128906,119.19493255615234,119.91297149658206,,,118.12814409746944,118.87498947555869,118.41569646614154,113.60775198280155,104.87976104231787,122.89140324628784,119.91297149658206,116.93453974687628,28.571457845233297,1.4351463978365615,2.459169105236814,-1.0240227074002526,25.000020326320694,38.88890243976946,2.1655227040660097,2494030000,0.0,0.011289054990135005
2004-08-11 00:00:00+07:00,118.07797241210938,118.07797241210938,118.07797241210938,118.07797241210938,144040000,0.0,0.0,118.39710845947266,119.03536682128906,119.83318862915038,,,118.11142020234942,118.73007728220426,118.38353227051942,113.78305474473518,105.01108652858446,122.92205302859189,119.83318862915038,116.74432422970888,37.499977587226034,1.259017886169417,2.219138861423335,-0.9601209752539179,49.99982123317487,33.33328729527209,2.1655217217097587,2638070000,0.013698509907239309,0.011325541719479462
2004-08-12 00:00:00+07:00,118.0779864167514,118.0779864167514,116.48233795166016,116.48233795166016,13100000,0.0,0.0,117.43972320556641,118.71623764038085,119.67362403869629,,,117.56839278545301,118.32139740392351,118.20246614491377,113.88890898814401,105.1252283337892,123.10762338366648,119.67362403869629,116.2396246937261,33.33333333333333,0.979390600853975,1.9711892093094632,-0.9917986084554882,25.000020326320694,33.33328729527209,2.1655217396850808,2624970000,-0.013513396511249498,0.010274976133000971
2004-08-13 00:00:00+07:00,116.48233795166016,118.0779864167514,116.48233795166016,116.48233795166016,113270000,0.0,0.0,116.80146484375,118.39710845947266,119.43427772521973,,,117.20637450752207,117.98702295805744,118.03864441222295,113.99061208475248,105.23823439963867,123.06183818640211,119.43427772521973,115.80671726403735,37.49997758722599,0.7491482479617702,1.7267810170399247,-0.9776327690781546,25.000020326320694,33.33328729527209,1.9375729690438124,2624970000,0.0,0.010274976133000971
2004-08-16 00:00:00+07:00,116.48230573866104,116.48230573866104,114.88665771484376,114.88665771484376,143450000,0.0,0.0,116.48232879638672,118.07797698974609,119.11514739990234,113.06380294799804,,116.4331355766293,117.42332018656404,117.73845520294874,114.02575112906979,105.33423861173027,123.16179552033654,119.11514739990234,115.06849927946814,33.33322708045786,0.4329309070271279,1.4680109950373654,-1.0350800880102375,0.0,16.666680217547135,1.823600357843569,2481520000,-0.013698902897009146,0.010049333055666243
2004-08-17 00:00:00+07:00,114.88665771484376,114.88665771484376,114.88665771484376,114.88665771484376,0,0.0,0.0,116.16319274902344,117.59927978515626,118.79601707458497,113.36761428833007,,115.91764295603411,116.96210882806945,117.46685544217684,114.05951217164916,105.42928755802991,123.12428370822789,118.79601707458497,114.46775044094204,33.33322708045786,0.18024859253955583,1.2104585145378035,-1.0302099219982477,0.0,8.33334010877357,1.7096254723571473,2481520000,0.0,0.010049333055666243
2004-08-18 00:00:00+07:00,116.48232413627008,118.07797241210938,116.48232413627008,118.07797241210938,236070000,0.0,0.0,116.16319274902344,117.28015060424805,118.63645248413086,113.70716888427734,,116.63775277472587,117.1649931160767,117.52505705836089,114.21709884774565,105.55514511876703,122.8134674536776,118.63645248413086,114.45943751458411,45.454521745253565,0.23480181381933107,1.015327174394109,-0.780525360574778,50.00007012654901,16.66669004218301,1.8236016366754118,2717590000,0.027777940108473453,0.012030832684774168
2004-08-19 00:00:00+07:00,118.07797241210938,118.07797241210938,116.48232413627008,118.07797241210938,54470000,0.0,0.0,116.48231964111328,116.96102142333984,118.47688789367676,114.04672348022461,,117.11782598718705,117.330989351719,117.57771566347978,114.36850565419128,105.67975036546696,122.4702084205102,118.47688789367676,114.48356736684332,45.454521745253565,0.274867137456539,0.8672351670065951,-0.5923680295500561,50.00007012654901,33.33338008436601,1.8236016280346539,2717590000,0.0,0.012030832684774168
2004-08-20 00:00:00+07:00,116.48233795166016,118.0779864167514,116.48233795166016,116.48233795166016,6340000,0.0,0.0,116.48231964111328,116.64189224243164,118.2375415802002,114.3543653869629,,116.90599664201143,117.17668909716284,117.47339397663981,114.45140103840575,105.78723879916043,122.09777126259166,118.2375415802002,114.37731189780874,45.454581018529574,0.17583787978651344,0.7289557095625788,-0.5531178297760654,25.000393664945907,41.66684463934798,1.8236009934959694,2711250000,-0.013513396511249498,0.012321316208797334
2004-08-23 00:00:00+07:00,116.48233795166016,118.0779864167514,116.48233795166016,116.48233795166016,34770000,0.0,0.0,116.80145568847657,116.64189224243164,118.07797698974609,114.69009033203125,,116.76477707856101,117.05044343434416,117.37900768854651,114.53104562323925,105.89365769620024,121.95206624906854,118.07797698974609,114.20388773042365,39.99999999999993,0.09624700406457976,0.602413968462979,-0.5061669643983993,25.000393664945907,33.333619152146944,1.7096254734708651,2711250000,0.0,0.012321316208797334
2004-08-24 00:00:00+07:00,116.48233795166016,116.48233795166016,114.88668948656893,116.48233795166016,343910000,0.0,0.0,117.12059173583984,116.64189224243164,117.918412399292,114.96964828491211,,116.6706307029274,116.9471515284016,117.2936105707478,114.60756689102047,105.99901769874214,121.7786396915482,117.918412399292,114.0581851070358,33.333386459771035,0.0327926483956702,0.4884897044495173,-0.4556970560538471,25.000393664945907,25.000393664945907,1.7096254914461864,2711250000,0.0,0.012048742096262572
2004-08-25 00:00:00+07:00,116.48230573866104,116.48230573866104,113.29100969102647,114.88665771484376,20510000,0.0,0.0,116.48232879638672,116.32276077270508,117.67906379699707,115.24537658691406,,116.07597304023287,116.5725162895729,117.0643769654236,114.61851162920962,106.08745192775807,121.67238528654632,117.67906379699707,113.68574230744782,29.99998565589152,-0.14458673916387,0.36187441572683987,-0.5064611548907099,19.999928938367333,23.33357208941972,1.82360263767454,2690740000,-0.013698902897009146,0.012346700168628193
2004-08-26 00:00:00+07:00,113.29100969102647,114.88665771484376,113.29100969102647,114.88665771484376,26650000,0.0,0.0,115.8440658569336,116.16319274902344,117.43971519470215,115.5491879272461,,115.6795345984365,116.26599654871306,116.85697513203505,114.6290271619796,106.17500621419673,121.50289807308857,117.43971519470215,113.37653231631572,33.33328020706492,-0.2819114816773123,0.23311723624600947,-0.5150287179233217,33.3331059506175,26.11114285131025,1.8236026110322123,2690740000,0.0,0.012346700168628193
2004-08-27 00:00:00+07:00,114.88668948656893,116.48233795166016,114.88668948656893,116.48233795166016,152960000,0.0,0.0,115.8440658569336,116.16319274902344,117.28015060424805,115.88491287231446,,115.94713571617773,116.30533134924889,116.82129540057076,114.70170601647686,106.27756672899737,121.22281578529801,117.28015060424805,113.33748542319809,50.0,-0.2589986943087297,0.13469405013506164,-0.3936927444437913,66.66688483116442,39.99997324004976,1.5956554655067205,2843700000,0.013889169278272329,0.012814979768452691
2004-08-30 00:00:00+07:00,114.88665599554356,114.88665599554356,113.29100799560548,113.29100799560548,217280000,0.0,0.0,115.20579986572268,116.00362777709961,117.04080238342286,116.15681121826172,,115.06175980932031,115.75727255767735,116.48507755247884,114.6463845254623,106.34735221423725,121.3442374658363,117.04080238342286,112.73736730100941,39.999961749245266,-0.4926745560350412,0.009220328901041075,-0.5018948849360823,0.0,33.33333026059398,1.8236076052249115,2626420000,-0.027397543800838475,0.01402347642131831
2004-08-31 00:00:00+07:00,114.88665771484376,116.48230573866104,114.88665771484376,114.88665771484376,241830000,0.0,0.0,114.8866638183594,116.00362777709961,116.80145378112793,116.46062255859376,,115.0033924444948,115.59897894988943,116.33284709175169,114.65580700347726,106.43232042817363,121.01997642977842,116.80145378112793,112.58293113247744,40.00001912535908,-0.5428511133339669,-0.10119395954596051,-0.44165715378800635,33.33312956226594,33.33333813114346,1.9375835539825073,2868250000,0.014084522218216877,0.014240334910434088
2004-09-01 00:00:00+07:00,114.8866845703125,119.6736297607422,114.8866845703125,119.6736297607422,785500000,0.0,0.0,115.84405822753907,116.16319351196289,116.72167205810547,116.83209030151367,,116.56013821657729,116.33982455186266,116.65101686975079,114.85258436650726,106.56407474989074,120.63363604498512,116.72167205810547,112.80970807122581,58.33325032403516,-0.19411017748983284,-0.11977720313473497,-0.07433297435509786,100.0,44.44437652075532,2.165535238325878,3653750000,0.04166691016271029,0.01679208567440017
2004-09-02 00:00:00+07:00,119.6736297607422,121.26927815755208,118.0779813639323,119.6736297607422,625450000,0.0,0.0,116.80145263671875,116.32275924682617,116.641890335083,117.20355804443359,,117.59796873129892,116.94597095347713,116.93888476413093,115.04164497020275,106.69451808333206,120.21363921953083,116.641890335083,113.07014145063518,58.33325032403516,0.08133198224548721,-0.07955536605869054,0.16088734830417775,80.00007063660829,71.11106673295808,2.2795101189350597,3653750000,0.0,0.016517873562775055
2004-09-03 00:00:00+07:00,119.67361600775467,122.86491243462812,119.67361600775467,121.2692642211914,380010000,0.0,0.0,117.758837890625,116.8014518737793,116.72167205810547,117.57885452270507,,118.82173389459642,117.7320242748797,117.35130185527954,115.28586533298663,106.83954043296251,120.63363604498512,116.72167205810547,112.80970807122581,66.66660025906934,0.4234944634158637,0.021054599836220322,0.4024398635796434,83.33335972173532,87.77781011944789,2.393482703939135,4033760000,0.013333216880270893,0.01679208567440017
