Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA5,MA10,MA20,MA50,MA200,EMA5,EMA10,EMA20,EMA50,EMA200,BB_Upper,BB_Middle,BB_Lower,RSI,MACD,MACD_Signal,MACD_Hist,%K,%D,ATR,OBV,Return,Volatility_21,Close_lag_1,Volume_lag_1,Close_change_1,Close_lag_2,Volume_lag_2,Close_change_2,Close_lag_3,Volume_lag_3,Close_change_3,Close_lag_5,Volume_lag_5,Close_change_5,Close_lag_10,Volume_lag_10,Close_change_10,Close_rolling_mean_5,Volume_rolling_mean_5,Close_rolling_std_5,Close_rolling_min_5,Close_rolling_max_5,Close_rolling_mean_10,Volume_rolling_mean_10,Close_rolling_std_10,Close_rolling_min_10,Close_rolling_max_10,Close_rolling_mean_20,Volume_rolling_mean_20,Close_rolling_std_20,Close_rolling_min_20,Close_rolling_max_20,golden_cross,death_cross,macd_cross_above,macd_cross_below,roc_5,roc_10,roc_20,atr_ratio,bb_width,bb_position,day_of_week,day_of_month,month,quarter,year,is_month_end,is_month_start,next_day_return,next_day_direction,target_close_1d,target_return_1d,target_direction_1d,target_close_3d,target_return_3d,target_direction_3d,target_close_5d,target_return_5d,target_direction_5d,target_close_10d,target_return_10d,target_direction_10d
2005-03-28 00:00:00+07:00,234.1087484920726,234.1087484920726,221.1027069091797,221.1027069091797,1046370000,0.0,0.0,238.98593444824212,237.1976058959961,226.79277267456047,207.8039517211914,158.42204036712647,233.80566646934145,233.8564421604594,227.94076454941376,212.56360025846053,168.8402741103461,253.53266347294044,226.79277267456047,200.05288187618063,51.923102261682246,8.499697901408837,9.429707170044251,-0.9300092686354162,20.000124235790818,51.38099468548801,9.754527040043737,13606550000,-0.0555552513904797,0.0305234455255348,234.10867309570312,1949960000.0,-0.0555552513904797,245.4889068603516,0.0,-0.0993372786699653,245.4889068603516,780220000.0,-0.0993372786699653,240.6117401123047,272000000.0,-0.0810809696734632,216.22537231445312,420230000.0,0.0225567172923328,238.98593444824215,828178000.0,11.43815911611988,221.1027069091797,248.740478515625,237.1976058959961,688200000.0,10.686900851629629,217.8511657714844,248.740478515625,226.79277267456052,556347500.0,13.369945399189923,208.0965576171875,248.740478515625,0,0,0,1,-8.108096967346324,2.2556717292332884,1.4925516355078772,0.0441176283022645,0.235809020570075,0.3936034217887382,0,28,3,1,2005,0,0,-0.007353597300021,0,219.476806640625,-0.007353597300021,0,221.1027069091797,0.0,0,224.3541412353516,0.0147055383067176,1,221.1027069091797,0.0,0
2006-01-04 00:00:00+07:00,236.20343889508928,248.0136108398437,236.20343889508928,248.0136108398437,830650000,0.0,0.0,234.178857421875,230.97320556640625,231.14194030761715,223.17850463867188,225.9959041595459,236.52524040062912,233.1181366689095,230.50334763859104,227.21210802509395,218.0537112317968,241.23532096088127,231.14194030761715,221.04855965435297,78.94714795848887,3.006395538989153,1.980405451691381,1.0259900872977723,100.0,80.95256956242302,3.976911362365925,9616560000,0.0575539821115629,0.0180820665975482,234.51626586914065,171000000.0,0.0575539821115629,229.45480346679688,15680000.0,0.0808821915804101,229.45480346679688,0.0,0.0808821915804101,227.7675170898437,28800000.0,0.0888892938232885,226.0804138183593,175910000.0,0.0970150251012291,234.178857421875,220220000.0,8.038412528412907,229.45480346679688,248.0136108398437,230.9732055664062,127674000.0,6.38504846281352,226.0804138183593,248.0136108398437,231.1419403076172,171151500.0,5.046690326632215,226.0804138183593,248.0136108398437,0,0,1,0,8.888929382328858,9.701502510122918,4.999976743933621,0.0160350528702799,0.0873349132557362,1.3357789680096113,2,4,1,1,2006,0,0,-0.0204080640735531,0,242.9521331787109,-0.0204080640735531,0,246.3264617919922,-0.0068026470085184,0,244.6392822265625,-0.0136054170650343,0,236.2034912109375,-0.0476188366796234,0
2006-03-17 00:00:00+07:00,258.13660293484327,273.32110898983404,258.13660293484327,271.6339416503906,510420000,0.0,0.0,255.4371551513672,252.23153991699212,247.3387596130371,245.82030700683595,233.0928935241699,258.46516915405994,254.07815040998105,250.26340390552284,244.9373865180144,229.4266493237614,265.40758470014663,247.3387596130371,229.2699345259276,71.1111115577299,4.0883023774695175,2.284285569212535,1.8040168082569823,94.99999469602916,76.11112826056676,7.230725297377047,9876230000,0.0592102875322029,0.0226530152400729,256.4494934082031,359460000.0,0.0592102875322029,248.0136108398437,117390000.0,0.0952380425032395,249.70079040527344,80700000.0,0.0878377325499006,258.1366271972656,249050000.0,0.0522874827941812,254.7622833251953,60190000.0,0.0662251024954867,255.4371551513672,239666000.0,9.588688127913086,248.0136108398437,271.6339416503906,252.23153991699215,181345000.0,8.236643109916095,242.9521331787109,271.6339416503906,247.3387596130371,154409000.0,9.034412543554833,234.51626586914065,271.6339416503906,0,0,0,0,5.228748279418127,6.622510249548674,11.03447458565878,0.0266193733133815,0.1461058923023492,1.1722955676483344,4,17,3,1,2006,0,0,0.0372670137551243,1,281.7569274902344,0.0372670137551243,1,266.5724792480469,-0.0186333945293852,0,264.88525390625,-0.0248447881849264,0,281.7569274902344,0.0372670137551243,1
2006-04-19 00:00:00+07:00,323.93609619140625,325.6232633590698,308.7515916824341,323.93609619140625,217470000,0.0,0.0,301.3280395507812,300.65320739746096,289.5179077148438,265.5601519775391,239.4589672088623,306.18372377554874,299.78423170690604,290.58489527308694,272.5356776200902,241.56102382419752,319.9440904572351,289.5179077148438,259.0917249724524,75.51024099609998,11.863168731476378,10.769872146330895,1.093296585145481,96.6666659923508,72.49995679598881,9.158914089568368,11759150000,0.0607734773502532,0.026099338727803,305.37725830078125,317180000.0,0.0607734773502532,293.56707763671875,54320000.0,0.1034483117084006,291.8798828125,0.0,0.1098267310169462,286.8185119628906,365920000.0,0.1294113966859922,296.9414978027344,270320000.0,0.090908810619003,301.3280395507812,185694000.0,13.840956062398114,291.8798828125,323.93609619140625,300.65320739746096,194421000.0,10.957209332035433,286.8185119628906,323.93609619140625,289.5179077148438,162888000.0,15.213091371195729,264.88525390625,323.93609619140625,0,0,1,0,12.941139668599222,9.0908810619003,21.51895691002006,0.02827382992279,0.210185152155487,1.0656014881651463,2,19,4,2,2006,0,0,0.0052086071271848,1,325.62335205078125,0.0052086071271848,1,310.4387512207031,-0.0416666902188259,0,308.751708984375,-0.0468746378855512,0,298.628662109375,-0.0781247733104669,0
2006-06-16 00:00:00+07:00,288.0806579589844,288.0806579589844,270.8303191590452,288.0806579589844,610130000,0.0,0.0,271.1753784179688,273.37583923339844,274.6138656616211,290.16999755859376,251.17793174743653,274.97222672763195,274.1401569770936,276.9746842477944,280.5432808154218,257.0682258483689,286.2965638348902,274.6138656616211,262.931167488352,58.5211994442332,-4.188635108766903,-5.119760471655134,0.9311253628882312,100.0,61.012758572253176,10.0118138167789,13092120000,0.0774191184678274,0.0267484552840551,267.3803100585937,136380000.0,0.0774191184678274,267.3803100585937,368740000.0,0.0774191184678274,263.9302673339844,498550000.0,0.0915029218473053,274.2803955078125,479390000.0,0.0503144325193989,275.0083312988281,171970000.0,0.0475342932281992,271.1753784179688,380964000.0,9.635484290908424,263.9302673339844,288.0806579589844,273.37583923339844,312302000.0,7.63861886809374,263.9302673339844,288.0806579589844,274.61386566162105,245972000.0,5.8413490866346605,263.9302673339844,288.0806579589844,0,0,1,0,5.031443251939893,4.753429322819924,2.2443921876487583,0.0347535092696307,0.0850845469519336,1.0763562533942848,4,16,6,2,2006,0,0,-0.0179638885331266,0,282.9056091308594,-0.0179638885331266,0,279.4554748535156,-0.0299401673356937,0,281.1805114746094,-0.0239521338685549,0,282.9056091308594,-0.0179638885331266,0
2006-11-28 00:00:00+07:00,359.5874938964844,373.5520567662508,359.5874938964844,359.5874938964844,206470000,0.0,0.0,368.6644104003906,360.6347961425781,349.55042724609376,336.94514038085936,298.5506615447998,366.8710527799352,361.58255295826655,352.90205661151265,337.9901091248476,300.56880625465806,379.7075512476303,349.55042724609376,319.3933032445573,61.40361423980301,10.4370658773189,8.501117249502904,1.9359486278159963,46.66672736676462,73.33333436698149,11.221515951580406,19902420000,-0.0550456294981308,0.0237065015975432,380.53424072265625,140070000.0,-0.0550456294981308,380.53424072265625,315160000.0,-0.0550456294981308,363.0785827636719,104390000.0,-0.0096152431812808,359.5874938964844,146570000.0,0.0,347.368408203125,221250000.0,0.0351761570851147,368.6644104003906,200662000.0,10.928952838491275,359.5874938964844,380.53424072265625,360.6347961425781,192343000.0,11.64292673609705,349.1140441894531,380.53424072265625,349.55042724609376,216491500.0,15.078562000768285,328.16717529296875,380.53424072265625,0,0,0,0,0.0,3.517615708511479,10.752698683192063,0.0312066357758559,0.1725480597413489,0.6664128623452156,1,28,11,4,2006,0,0,0.0194171024724427,1,366.5696411132813,0.0194171024724427,1,377.0431518554688,0.0485435624299255,1,373.552001953125,0.0388347990229622,1,356.0962829589844,-0.0097089331435564,0
2007-01-10 00:00:00+07:00,356.09633714325577,356.09633714325577,335.14949378188777,342.1317749023437,424290000,0.0,0.0,359.5874328613281,360.98389587402346,359.76200408935546,356.340693359375,313.57698684692383,356.43754041853464,358.9663519603881,359.7500561361959,353.90091379371967,315.9971813110736,371.41807755475327,359.76200408935546,348.10593062395765,44.44442286053398,0.0708656161078238,1.489097601401016,-1.4182319852931922,22.222210547223792,69.3119168859915,7.979758814864449,19181820000,-0.0576922155580916,0.0175472307545952,363.0785827636719,171920000.0,-0.0576922155580916,366.5696411132813,136480000.0,-0.0666663669602294,363.0785827636719,70200000.0,-0.0576922155580916,359.5874938964844,117480000.0,-0.0485437321665188,356.0962829589844,121210000.0,-0.0392155400797854,359.5874328613281,187408000.0,9.874406435031908,342.1317749023437,366.5696411132813,360.98389587402346,127427000.0,7.020937003635858,342.1317749023437,366.5696411132813,359.76200408935546,133835000.0,5.828036732699009,342.1317749023437,366.5696411132813,0,0,0,0,-4.854373216651887,-3.921554007978545,-3.921554007978545,0.0233236413576089,0.0647988021686845,-0.2562679335948258,2,10,1,1,2007,0,0,-0.0153065202006532,0,336.8949279785156,-0.0153065202006532,0,349.1140441894531,0.0204081286782042,1,352.6051330566406,0.0306120592198324,1,370.0609436035156,0.081632782307764,1
2007-08-07 00:00:00+07:00,417.35150146484375,428.0528220152244,417.35150146484375,417.35150146484375,199240000,0.0,0.0,435.18702392578126,439.8242523193359,433.0467422485352,405.1325659179688,371.2268376159668,435.0946281768249,436.23456405174784,430.7834066438928,412.4472352956488,371.01103386496544,462.3614716869601,433.0467422485352,403.73201281011023,48.88887536939892,9.037545529589408,11.577692681217924,-2.5401471516285152,6.666506068914531,45.55543545481004,20.383480006334093,22945310000,-0.0859374676253031,0.0294213737053994,456.5896606445313,366600000.0,-0.0859374676253031,438.7540588378906,305560000.0,-0.0487803062830574,435.1871337890625,411970000.0,-0.040983822680897,449.4552917480469,218630000.0,-0.0714282173836318,449.4552917480469,300160000.0,-0.0714282173836318,435.18702392578126,329518000.0,14.489652428534164,417.35150146484375,456.5896606445313,439.8242523193359,307218000.0,12.247623828952358,417.35150146484375,456.5896606445313,433.0467422485352,234129000.0,14.657364719212516,410.2173767089844,456.5896606445313,0,0,0,0,-7.142821738363181,-7.142821738363181,-0.8474651231212826,0.0488400782908196,0.1353882922024179,0.2322977035033021,1,7,8,3,2007,0,0,0.0512818506652712,1,438.7540588378906,0.0512818506652712,1,428.0527648925781,0.0256408887716337,1,424.4855651855469,0.0170936577337414,1,410.2173767089844,-0.0170938039777492,0
2007-08-15 00:00:00+07:00,395.9488525390625,420.9185999964809,395.9488525390625,395.9488525390625,293230000,0.0,0.0,423.772216796875,430.54974975585935,435.9004043579101,411.59827209472655,374.1437135314941,418.8797746266509,426.1589009335368,427.7646666616096,415.2143413587779,374.21671248579577,464.1162785328764,435.9004043579101,407.6845301829439,37.2548506486851,1.5308076010920215,6.844578958987574,-5.313771357895552,0.0,17.77755085476065,20.63825446148289,23126020030,-0.0672265796223499,0.0346586782868708,424.4855651855469,46050000.0,-0.0672265796223499,431.6198425292969,30.0,-0.0826444627318382,428.0527648925781,70780000.0,-0.0749998948414041,438.7540588378906,590770000.0,-0.0975608212313852,428.0527648925781,364220000.0,-0.0749998948414041,423.772216796875,107500006.0,16.424161904984945,395.9488525390625,438.7540588378906,430.54974975585935,241164003.0,16.045368196030363,395.9488525390625,456.5896606445313,435.9004043579101,256513501.5,14.107937087483164,395.9488525390625,456.5896606445313,0,0,0,0,-9.75608212313852,-7.499989484140412,-5.932212360456612,0.0521235364849221,0.1294601881203977,-0.2079623259429889,2,15,8,3,2007,0,0,-0.0180181791107632,0,388.8145751953125,-0.0180181791107632,0,395.9488525390625,0.0,0,420.9186401367188,0.0630631644403942,1,420.9186401367188,0.0630631644403942,1
2008-03-17 00:00:00+07:00,460.1291032037816,460.1291032037816,416.99199977842704,427.7762756347656,306787500,0.0,0.0,476.664990234375,493.9198486328125,505.78252868652345,503.7694934082031,462.84458358764647,469.0228923264088,485.1980821582293,496.0008160672134,501.98228788822536,465.8715095950048,551.853333607318,505.78252868652345,459.71172376572895,20.833347335058946,-9.961516649892133,-2.279763625785148,-7.681753024106984,9.677422987382757,12.3294599849772,20.54147181206693,26991647530,-0.0916029589483119,0.0282223488067961,470.913330078125,94057500.0,-0.0916029589483119,488.88720703125,169525000.0,-0.1250000624225336,506.8609313964844,84707500.0,-0.1560283124284754,499.6715698242188,104792500.0,-0.1438851007968004,514.0504150390625,239882500.0,-0.1678320586468954,476.664990234375,158242500.0,30.14028881447884,427.7762756347656,506.8609313964844,493.9198486328125,140972250.0,27.700135033613517,427.7762756347656,521.2400512695312,505.78252868652345,148470375.0,23.035402460397265,427.7762756347656,528.429443359375,0,0,0,0,-14.38851007968004,-16.783205864689542,-13.768147993715584,0.0480191936347708,0.1821763398606775,-0.3465909504497169,0,17,3,1,2008,0,0,0.0,0,427.7762756347656,0.0,0,452.9395446777344,0.0588234328928822,1,452.9395446777344,0.0588234328928822,1,442.1552734375,0.0336133596501997,1
